metabolite	uloq	lloq	value	date	time_pretty	location	below_lloq	above_uloq	extraction	machine
Tramadol	20	0.05	0.588	FB08SEP18	10:30	3	0	0	austin	shimadzu
Trazodone	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	shimadzu
Triazolam	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	shimadzu
Zolpidem	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	shimadzu
6-MAM	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Alprazolam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Amphetamine	5	0.05	2.271	FB08SEP18	10:30	3	0	0	austin	waters
Benzoylecgonine	20	0.05	5.243	FB08SEP18	10:30	3	0	1	austin	waters
Buprenorphine	20	0.75	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Carfentanil	10	0.75	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Carisoprodol	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Cocaine	20	0.15	4.926	FB08SEP18	10:30	3	0	1	austin	waters
Codeine	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Diazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
EDDP	10	0.75	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Fentanyl	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Flurazepam	20	1.25	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Hydrocodone	2.5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Hydromorphone	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Ketamine	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Lorazepam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
MDMA	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Meperidine	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Meprobamate	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Methadone	20	2.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Methamphetamine	20	0.15	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Methylphenidate	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Midazolam	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Morphine	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Naloxone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Naltrexone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Nordiazepam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Norfentanyl	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Norhydrocodone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Normeperidine	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Noroxycodone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Oxycodone	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Oxymorphone	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
PCP	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Phentermine	5	0.05	0.101	FB08SEP18	10:30	3	0	0	austin	waters
Propoxyphene	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Pseudoephedrine	20	0.05	6.477	FB08SEP18	10:30	3	0	1	austin	waters
Sufentanil	10	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Tapentadol	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Temazepam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Tramadol	20	0.05	0.431	FB08SEP18	10:30	3	0	0	austin	waters
Trazodone	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Triazolam	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
Zolpidem	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	austin	waters
6-MAM	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Alprazolam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Amphetamine	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Benzoylecgonine	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Buprenorphine	20	0.75	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Carfentanil	10	0.75	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Carisoprodol	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Cocaine	20	0.15	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Codeine	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Diazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
EDDP	10	0.75	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Fentanyl	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Flurazepam	20	1.25	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Hydrocodone	2.5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Hydromorphone	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Ketamine	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Lorazepam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
MDMA	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Meperidine	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Meprobamate	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Methadone	20	2.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Methamphetamine	20	0.15	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Methylphenidate	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Midazolam	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Morphine	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Naloxone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Naltrexone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Nordiazepam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Norfentanyl	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Norhydrocodone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Normeperidine	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Noroxycodone	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Oxycodone	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Oxymorphone	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
PCP	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Phentermine	5	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Propoxyphene	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Pseudoephedrine	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Sufentanil	10	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Tapentadol	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Temazepam	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Tramadol	20	0.05	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Trazodone	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Triazolam	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
Zolpidem	20	0.5	NA	FB08SEP18	10:30	3	NA	NA	zach	waters
6-MAM	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Alprazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Amphetamine	5	0.05	1.997	FB08SEP18	11:00	1	0	0	austin	shimadzu
Benzoylecgonine	20	0.05	0.118	FB08SEP18	11:00	1	0	0	austin	shimadzu
Buprenorphine	20	0.75	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Carfentanil	10	0.75	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Carisoprodol	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Cocaine	20	0.15	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Codeine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Cyclobenzaprine	20	1.25	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Diazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
EDDP	10	0.75	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Fentanyl	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Flunitrazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Flurazepam	20	1.25	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Hydrocodone	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Hydromorphone	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Ketamine	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Lorazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
MDMA	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Meperidine	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Meprobamate	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Methadone	20	2.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Methamphetamine	20	0.15	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Methylphenidate	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Midazolam	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Morphine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Naloxone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Naltrexone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Norbuprenorphine	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Norcarfentanil	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Nordiazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Norfentanyl	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Norhydrocodone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Normeperidine	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Noroxycodone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Oxazepam	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Oxycodone	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Oxymorphone	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
PCP	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Phentermine	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Propoxyphene	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Pseudoephedrine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Sufentanil	10	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Tapentadol	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Temazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Tramadol	20	0.05	0.356	FB08SEP18	11:00	1	0	0	austin	shimadzu
Trazodone	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Triazolam	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
Zolpidem	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	shimadzu
6-MAM	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Alprazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Amphetamine	5	0.05	2.386	FB08SEP18	11:00	1	0	0	austin	waters
Benzoylecgonine	20	0.05	0.126	FB08SEP18	11:00	1	0	0	austin	waters
Buprenorphine	20	0.75	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Carfentanil	10	0.75	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Carisoprodol	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Cocaine	20	0.15	0.159	FB08SEP18	11:00	1	0	0	austin	waters
Codeine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Diazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
EDDP	10	0.75	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Fentanyl	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Flurazepam	20	1.25	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Hydrocodone	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Hydromorphone	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Ketamine	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Lorazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
MDMA	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Meperidine	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Meprobamate	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Methadone	20	2.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Methamphetamine	20	0.15	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Methylphenidate	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Midazolam	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Morphine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Naloxone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Naltrexone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Nordiazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Norfentanyl	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Norhydrocodone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Normeperidine	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Noroxycodone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Oxycodone	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Oxymorphone	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
PCP	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Phentermine	5	0.05	2.995	FB08SEP18	11:00	1	0	0	austin	waters
Propoxyphene	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Pseudoephedrine	20	0.05	0.844	FB08SEP18	11:00	1	0	0	austin	waters
Sufentanil	10	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Tapentadol	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Temazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Tramadol	20	0.05	0.163	FB08SEP18	11:00	1	0	0	austin	waters
Trazodone	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Triazolam	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
Zolpidem	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	austin	waters
6-MAM	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Alprazolam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Amphetamine	5	0.05	2.31	FB08SEP18	11:00	1	0	0	zach	waters
Benzoylecgonine	20	0.05	0.08	FB08SEP18	11:00	1	0	0	zach	waters
Buprenorphine	20	0.75	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Carfentanil	10	0.75	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Carisoprodol	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Cocaine	20	0.15	0.09	FB08SEP18	11:00	1	1	0	zach	waters
Codeine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Diazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
EDDP	10	0.75	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Fentanyl	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Flurazepam	20	1.25	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Hydrocodone	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Hydromorphone	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Ketamine	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Lorazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
MDMA	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Meperidine	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Meprobamate	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Methadone	20	2.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Methamphetamine	20	0.15	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Methylphenidate	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Midazolam	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Morphine	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Naloxone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Naltrexone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Nordiazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Norfentanyl	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Norhydrocodone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Normeperidine	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Noroxycodone	5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Oxycodone	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Oxymorphone	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
PCP	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Phentermine	5	0.05	2.19	FB08SEP18	11:00	1	0	0	zach	waters
Propoxyphene	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Pseudoephedrine	20	0.05	0.57	FB08SEP18	11:00	1	0	0	zach	waters
Sufentanil	10	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Tapentadol	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Temazepam	20	0.05	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Tramadol	20	0.05	0.08	FB08SEP18	11:00	1	0	0	zach	waters
Trazodone	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Triazolam	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
Zolpidem	20	0.5	NA	FB08SEP18	11:00	1	NA	NA	zach	waters
6-MAM	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Alprazolam	20	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Amphetamine	5	0.05	0.17	FB08SEP18	11:00	2	0	0	austin	shimadzu
Benzoylecgonine	20	0.05	0.534	FB08SEP18	11:00	2	0	0	austin	shimadzu
Buprenorphine	20	0.75	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Carfentanil	10	0.75	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Carisoprodol	10	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Cocaine	20	0.15	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Codeine	20	0.05	0.212	FB08SEP18	11:00	2	0	0	austin	shimadzu
Cyclobenzaprine	20	1.25	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Diazepam	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
EDDP	10	0.75	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Fentanyl	20	0.5	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Flunitrazepam	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Flurazepam	20	1.25	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Hydrocodone	2.5	0.05	0.196	FB08SEP18	11:00	2	0	0	austin	shimadzu
Hydromorphone	20	0.5	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Ketamine	10	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Lorazepam	20	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
MDMA	10	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Meperidine	20	0.5	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Meprobamate	20	0.5	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Methadone	20	2.5	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Methamphetamine	20	0.15	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Methylphenidate	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Midazolam	20	0.5	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Morphine	20	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Naloxone	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Naltrexone	5	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
Norbuprenorphine	10	0.05	NA	FB08SEP18	11:00	2	NA	NA	austin	shimadzu
